Text,Generated Summary,ROUGE-1 Precision,ROUGE-1 Recall,ROUGE-1 F1,ROUGE-2 Precision,ROUGE-2 Recall,ROUGE-2 F1,ROUGE-L Precision,ROUGE-L Recall,ROUGE-L F1
stuff buy big box store nothing healthy carbs sugar save money get something least taste,"good
Summary: healthy carbs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oatmeal good mushy soft dont like quaker oat way go,Summary: good mushy soft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
got free package bottle bloody mary mix bought seller advertising workedlol tried shared buddy loved im buy noticed review yet well hot burn mouth forever hot nice temp perfect u,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wasnt stock last time looked go vermont country store weston find along jaw harp cranberry horseradish sauce fartless black bean salsa apple cider jelly newton cradle art motion staple vermont maple syrupbr br back as kickin peanut hot activate perspiration gland behind ear arm requires beverage advertised glass cold milk box kleenex since make nose run look like ordinary peanut already giving idea work suspect people hitting goody absence especially colleague greg im going take work earliest opportunity empty content ordinary planter peanut see whose cry whose nose running returnbr br shaken ensure spice evenly distributed important wash hand consumption touch eyesbr br youll go nut asskickin peanutsbr br p im sharing peanut deliberately ill probably give greg jaw harp christmas hell insulted,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
used spicy food south texas spicy doubt much habanero used could take notch two,Summary: habanero spicy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roast home stovetop popcorn popper outside course bean coffee bean direct green mexican altura seem wellsuited method first second crack distinct ive roasted bean medium slightly dark great result every time aroma strong persistent taste smooth velvety yet lively,Summary: best popcorn ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roast large cast iron pan grill bag time smell wonderful roasted bean taste delicious importantly coffee smooth bitter aftertaste numerous occasion weve send roasted bean home friend like much,Summary: great coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deal awesome arrived halloween indicated enough satisfy trick treater love quality product much le expensive local store candy,"store
Summary: great product",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chocolate say great variety everything family love family six go fast perfect variety kit kat reeses take five,"minute
Summary: great variety",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great product nice combination chocolate perfect size bag plenty shipped promptly kid neighborhood liked candy,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halloween sent bag daughter class share chocolate fresh enjoyed many,"year
Summary: love chocolate",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watch price assortment good get gold box purchase price wasbr le target,Summary: good price,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
bag candy online pretty expensive cheaper order compete grocery store good combination favorite candy,Summary: best candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrived day stale could eat bag,Summary: stale bag,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
used endurolyte product several year pill powder form long desert ride dirt bike always found camelbak water heavily laced endurolyte powder overly tasty quite effective never got cramp several hundred mile ride desert racing buggy camelbaks always laced powder fizzwhat great product firstly hammer endurolyte product great endurance athlete world use product second convenient handly tablet dissovle fizz third taste great imagine getting nice cool drink body starving hydration electrolyte rather getting salty taste get refreshing lemonlime mango camelbaks always get fizz also drop tablet bottled water whenever exercise nice flavored water chock full electrolyte recommend product hammer product highly enough,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
product serf well source electrolyte long run bike ridebr tried flavor really like grapefruit flavor aftertaste actually like slight carbonationbr use hammer product really like whole product line,Summary: grapefruit flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stuff really work preventing cramping middle latter stage ride pop water bottle youre set flavor fine go easy,Summary: great product,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
u low carb diet little tablet thingbr br two year ago started cycling many year heart arrhythmia longer ride high heat drinking plain water little research thought electrolyte might issue gatorade wasnt option loaded carbohydrate looked around lowcarb alternative zero carb sport drink didnt help one day ran across bike shop tried tube themvoilaproblem solvedbr br ive shared two friend particular whose problem leg cramp resolved using thesebr br guy got right superbly formulated simply work,"great
Summary: great low carb diet",0.4,0.5,0.4444444395061729,0.2,0.3333333333333333,0.24999999531250006,0.4,0.5,0.4444444395061729
purchased mango flavor doesnt take like mango hint sweetness unfortunately hint aftertaste almost like licorice ive consuming various sport nutrition product decade im familiar come like taste product ive tried mango flavor one least appealing ive tasted terrible bad enough notice bad taste every sip take,Summary: mango flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
youre impulsive like ok dont get wrong quality baby good complaint retrospect price little ridiculous esp add shipping,Summary: baby good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sooooo deliscious bad ate em fast gained pd fault,Summary: bad eat em,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albanese gummi bear ring good tasty high quality bear even little face local candy store type gummi stuff bear ring snake ball worm whatever lb twin pack pound bag screaming deal far im concerned im probably pound deep friggin thing consumed,Summary: great gummi,0.6666666666666666,1.0,0.7999999952000001,0.5,1.0,0.6666666622222223,0.6666666666666666,1.0,0.7999999952000001
grape gummy bear hard find area fact pretty much anyone talk grape gummy bear think im lying bought lb bear little bit bigger brand kind sour kick nothing strong love grape flavored candysoda pretty good another company make grape gummy bear little bit better opinion well worth price like use gummy bear home made popsicle flavored sport drink salt sport drink make softer popsicle gummy bear awesome frozen delicious,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ordered two two raspberry latice tart directly fantasicakes website dinner party hosting arrived fresh intact good size froze half later use pastry lover best ive ever tasted pastry soft jam really good taste great gone time guest really impressed,Summary: delicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buyer beware please sweetener everybody maltitol alcohol sugar undigestible body know short time consuming one unsuspecting many digest extreme intestinal bloating cramping massive amount gas person experience nausea diarrhea headache also experienced learned lesson hard way year ago fell love sugarfree chocolate suzanne sommers used sell thought id found sugarfree chocolate nirvana first taste bliss short lived terrible side effect maltitol kicked discomfort unlike anything ever felt blew like balloon painful abdominal cramping symptom passed unpleasant though hard believe low calorie sweetener could culprit symptom gone stopped eating chocolate hunch something maltitol unfortunately confirmed year later purchased delicious sugarfree popcorn local market taste amazing looking label wondering could possibly make yummy new sugarfree treat taste good heart sank followed little asterisk next sugarfree sweetener bottom label read maltitol tiny little letter thank goodness id eaten little still ended sideeffects much shorter duration people use maltitol heart content others like bad reaction case youre like maltitol,Summary: sugarfree chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okay would go way buy,"one
Summary: great product",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tea flavor whole brunch artifial flavor returnable wasted buck,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
looked like perfect snack trail mix unfortunately arrived solid mass melted chocolate left pantry day opened room temperature still gooey fridge ive breaking hunk ever since taste good chocolate grainy melting solidifying wont order online see store would pick,Summary: perfect snack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taste really good purchasing different brand similar taste texture agree reviewer regarding ordering summer insulating packaging ice pack melt warm weather like chocolate food item order cold weather buy enough last,"month
Summary: great ice pack",0.2,0.5,0.2857142816326531,0.0,0.0,0.0,0.2,0.5,0.2857142816326531
taste great berry melted may order winter order cold weather enjoy flavor,Summary: great berry melted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
know make tea good granted south know never enjoyed tea sweet without sweet taste crisp,Summary: good tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peppermint stick delicious fun eat dad got one christmas remembered similar one little girl im love,Summary: great snack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great gift age purchased giant cane recipient loved much kept would eat,Summary: great gift,0.3333333333333333,1.0,0.4999999962500001,0.0,0.0,0.0,0.3333333333333333,1.0,0.4999999962500001
know product title say molecular gastronomy dont let scare looking food science something earth use make coffee creamerbr br coffee blonde sweet flavored creamer full bad kind fat honestly hate use manufactured food item really dont think good body hand hate using cold milk cream like hot coffeebr br stumbled across amazon one day got idea making creamer also bought lowfat noninstant milk powder regular milk powder noninstant lowfat milk little sweeter taste fresher regular instant lowfat milk dissolve good cold water problem hot coffee play ratio would heavy cream made coffee rich also think powder expensive use like mixing togetherbr br flavoring bough cocoa bean powder vanilla bean powder caster superfine sugar mix small batch along spice like cinnamon nutmeg make flavored creamer wanted could use fake sweetner powder instead make small amount store jelly canning jar also use little food chopperfood processor blend everything sugar heavier sink bottom let settle bit opening top thoughbr br stuff taste way better storebought creamer fun experiment come flavor going try using essential oil next see get good chocolateorange mixbr br ingredient mentioned online take time experiment maybe dont use lowfat milk dont add flavoring also would make great housewarminghostess giftsbr br sure molecular people able tell sure experiment cooking main reason bought make creamer worked great,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog like flavor tried dog food reason itching increased tried lamb rice itchy dog giving limited ingredient dog food try help duck sweet potato cut itching significantly tried lamb rice started itching like natural balance quality ingredient,Summary: dog love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awesome dog food however given boston severe reaction food ingredient itching increased violent jumping bed night scratching soon changed different formula scratching stopped glad natural balance choice guess try find whats best pet,"food
Summary: best dog food",0.25,0.3333333333333333,0.2857142808163266,0.0,0.0,0.0,0.25,0.3333333333333333,0.2857142808163266
